catalogue_id,product,company,salt,dosage_form,pack,reference_price,discontinued,search_text
MED0181704,Qn Biolev 500mg Tablet,Fealth Life Care Pvt. Ltd.,,allopathy,,84.5,False,qn biolev 500mg tablet |  | fealth life care pvt. ltd. | allopathy | 
MED0181705,Qurecuf-LS Syrup,Blayarson Remedies,,allopathy,,79.0,False,qurecuf-ls syrup |  | blayarson remedies | allopathy | 
MED0181706,Quticad  100mg Tablet SR,Cadila Pharmaceuticals Ltd,,allopathy,,50.0,True,quticad  100mg tablet sr |  | cadila pharmaceuticals ltd | allopathy | 
MED0181707,Qrc 300mg Tablet,Reco Drugs,,allopathy,,60.0,False,qrc 300mg tablet |  | reco drugs | allopathy | 
MED0181708,Qsp 100mg Tablet,Spire Pharma,,allopathy,,21.5,False,qsp 100mg tablet |  | spire pharma | allopathy | 
MED0181709,Qtlife Injection,Reqwell Pharma,,allopathy,,66.0,False,qtlife injection |  | reqwell pharma | allopathy | 
MED0181710,Qpano D 30mg/40mg Capsule SR,Ablus Pharma,,allopathy,,105.0,False,qpano d 30mg/40mg capsule sr |  | ablus pharma | allopathy | 
MED0181711,Quetium 25mg Tablet SR,Fawn Incorporation,,allopathy,,55.0,False,quetium 25mg tablet sr |  | fawn incorporation | allopathy | 
MED0181712,Quinoxin 750mg Tablet,Chemo Biological,,allopathy,,95.0,False,quinoxin 750mg tablet |  | chemo biological | allopathy | 
MED0181713,Qtoglym 0.2/2 Tablet ER,Shashvat Healthcare,,allopathy,,140.0,False,qtoglym 0.2/2 tablet er |  | shashvat healthcare | allopathy | 
MED0181714,Qukfen-DS Tablet,Kayess Healthcare,,allopathy,,37.0,False,qukfen-ds tablet |  | kayess healthcare | allopathy | 
MED0181715,Quicktuss-LS Oral Drops,Igniva Marketing Pvt Ltd,,allopathy,,48.5,False,quicktuss-ls oral drops |  | igniva marketing pvt ltd | allopathy | 
MED0181716,Quetium 50mg Tablet SR,Fawn Incorporation,,allopathy,,63.0,False,quetium 50mg tablet sr |  | fawn incorporation | allopathy | 
MED0181717,Qupod 50mg Tablet DT,Dr Cure Pharmaceuticals India Pvt Ltd,,allopathy,,68.62,False,qupod 50mg tablet dt |  | dr cure pharmaceuticals india pvt ltd | allopathy | 
MED0181718,Quelkof-DX Syrup Sugar Free,Bonum Medelae Pvt Ltd,,allopathy,,75.4,False,quelkof-dx syrup sugar free |  | bonum medelae pvt ltd | allopathy | 
MED0181719,Qutace 300mg Tablet SR,La Pharmaceuticals,,allopathy,,154.06,False,qutace 300mg tablet sr |  | la pharmaceuticals | allopathy | 
MED0181720,Qxin 500mg Injection,Rays Healthcare,,allopathy,,60.0,False,qxin 500mg injection |  | rays healthcare | allopathy | 
MED0181721,Quinsul 300mg Tablet,Bombay Tablet Mfg Co Pvt Ltd,,allopathy,,38.5,False,quinsul 300mg tablet |  | bombay tablet mfg co pvt ltd | allopathy | 
MED0181722,Qfac 125mg Syrup,Anant Pharmaceuticals Pvt Ltd,,allopathy,,72.0,False,qfac 125mg syrup |  | anant pharmaceuticals pvt ltd | allopathy | 
MED0181723,Quikace TC 100mg/8mg Tablet,Lewis Bioserch Pharma Pvt Ltd,,allopathy,,216.45,False,quikace tc 100mg/8mg tablet |  | lewis bioserch pharma pvt ltd | allopathy | 
MED0181724,Qurazit 250mg Capsule,Marion Biotech,,allopathy,,69.0,False,qurazit 250mg capsule |  | marion biotech | allopathy | 
MED0181725,Qrc 100mg Oral Suspension,Reco Drugs,,allopathy,,42.0,False,qrc 100mg oral suspension |  | reco drugs | allopathy | 
MED0181726,Qsart-B25 Tablet ER,Quads Biotech Healthcare Private Limited,,allopathy,,128.0,False,qsart-b25 tablet er |  | quads biotech healthcare private limited | allopathy | 
MED0181727,Quickaid 100mg Tablet,Chemo India,,allopathy,,20.0,False,quickaid 100mg tablet |  | chemo india | allopathy | 
MED0181728,Qtkool-O Sugar Fee Suspension,Woakes Pharma,,allopathy,,99.0,False,qtkool-o sugar fee suspension |  | woakes pharma | allopathy | 
MED0181729,Qvin 500mg Tablet,Zee Laboratories,,allopathy,,64.0,False,qvin 500mg tablet |  | zee laboratories | allopathy | 
MED0181730,Qujas D 30mg/20mg Capsule SR,Jasish Healthcare Llp,,allopathy,,100.0,False,qujas d 30mg/20mg capsule sr |  | jasish healthcare llp | allopathy | 
MED0181731,Q TAX  INJECTION 250 MG,Emcure Pharmaceuticals Ltd,,allopathy,,15.75,True,q tax  injection 250 mg |  | emcure pharmaceuticals ltd | allopathy | 
MED0181732,Qta 50mg Tablet,Shine Pharmaceuticals Ltd,,allopathy,,34.73,False,qta 50mg tablet |  | shine pharmaceuticals ltd | allopathy | 
MED0181733,Quadrij Cream,Aja Life,,allopathy,,35.0,False,quadrij cream |  | aja life | allopathy | 
MED0181734,Qulong 50mg Tablet,RPG Life Sciences Ltd,,allopathy,,43.0,False,qulong 50mg tablet |  | rpg life sciences ltd | allopathy | 
MED0181735,Qticare 300 SR Tablet,Care Formulation Labs Pvt Ltd,,allopathy,,160.0,False,qticare 300 sr tablet |  | care formulation labs pvt ltd | allopathy | 
MED0181736,Qualfen 100mg/325mg Tablet,Eos Pharmaceuticals India Ltd,,allopathy,,40.0,False,qualfen 100mg/325mg tablet |  | eos pharmaceuticals india ltd | allopathy | 
MED0181737,Qizace-RD Capsule SR,Cassopeia Pharmaceuticals Pvt Ltd,,allopathy,,99.0,False,qizace-rd capsule sr |  | cassopeia pharmaceuticals pvt ltd | allopathy | 
MED0181738,Quikace SP 100mg/325mg/15mg Tablet,Aplonis Healthcare,,allopathy,,81.0,False,quikace sp 100mg/325mg/15mg tablet |  | aplonis healthcare | allopathy | 
MED0181739,Qunobact 500mg Tablet,Invision Medi Sciences Pvt Ltd,,allopathy,,101.0,False,qunobact 500mg tablet |  | invision medi sciences pvt ltd | allopathy | 
MED0181740,Quinocent 600mg Tablet,Centurion Remedies Pvt Ltd,,allopathy,,96.0,False,quinocent 600mg tablet |  | centurion remedies pvt ltd | allopathy | 
MED0181741,Qucecolin 500mg Injection,Capsutab Drugs Pvt Ltd,,allopathy,,199.0,False,qucecolin 500mg injection |  | capsutab drugs pvt ltd | allopathy | 
MED0181742,Qurosulph 100mg Tablet,Medicine & Kure,,allopathy,,23.0,False,qurosulph 100mg tablet |  | medicine & kure | allopathy | 
MED0181743,Qnan 4mg Tablet,Cure Quick Pharmaceuticals,,allopathy,,90.0,False,qnan 4mg tablet |  | cure quick pharmaceuticals | allopathy | 
MED0181744,Q Ford OZ 200 mg/500 mg Tablet,Ceras Pharmaceutical,,allopathy,,76.38,False,q ford oz 200 mg/500 mg tablet |  | ceras pharmaceutical | allopathy | 
MED0181745,Q Bid 250mg Tablet,Kamron Laboratories Ltd,,allopathy,,38.31,False,q bid 250mg tablet |  | kamron laboratories ltd | allopathy | 
MED0181746,Qtiroxib 90mg Tablet,Secure Life Science India Pvt Ltd,,allopathy,,99.0,False,qtiroxib 90mg tablet |  | secure life science india pvt ltd | allopathy | 
MED0181747,Q-Bact 250mg Tablet,Saga Laboratories,,allopathy,,30.0,False,q-bact 250mg tablet |  | saga laboratories | allopathy | 
MED0181748,Quticalm 200mg Tablet SR,Ryon Pharma,,allopathy,,120.0,False,quticalm 200mg tablet sr |  | ryon pharma | allopathy | 
MED0181749,Qurazit 500mg Capsule,Marion Biotech,,allopathy,,66.0,False,qurazit 500mg capsule |  | marion biotech | allopathy | 
MED0181750,Qvik 50mg Tablet SR,Viking Pharma Opc Pvt Ltd,,allopathy,,68.0,False,qvik 50mg tablet sr |  | viking pharma opc pvt ltd | allopathy | 
MED0181751,Qfate-O Oral Suspension Delicious Orange Sugar Free,Best Biotech,,allopathy,,175.0,False,qfate-o oral suspension delicious orange sugar free |  | best biotech | allopathy | 
MED0181752,Qticare 50 Tablet,Care Formulation Labs Pvt Ltd,,allopathy,,54.0,False,qticare 50 tablet |  | care formulation labs pvt ltd | allopathy | 
MED0181753,Quinosafe 500mg Tablet,Biosafe Formulations,,allopathy,,80.0,False,quinosafe 500mg tablet |  | biosafe formulations | allopathy | 
MED0181754,Qsart-AH Tablet,Quads Biotech Healthcare Private Limited,,allopathy,,148.0,False,qsart-ah tablet |  | quads biotech healthcare private limited | allopathy | 
MED0181755,Quomori 600mg Tablet,Aamorb Pharmaceuticals Pvt Ltd,,allopathy,,99.5,False,quomori 600mg tablet |  | aamorb pharmaceuticals pvt ltd | allopathy | 
MED0181756,Qugyl O 200mg/500mg Infusion,RPG Life Sciences Ltd,,allopathy,,151.0,False,qugyl o 200mg/500mg infusion |  | rpg life sciences ltd | allopathy | 
MED0181757,Quinofil N 100mg/15mg Tablet,Indamed Pharmaceuticals Pvt Ltd,,allopathy,,45.0,False,quinofil n 100mg/15mg tablet |  | indamed pharmaceuticals pvt ltd | allopathy | 
MED0181758,Quinobid 400mg Tablet,Micro Labs Ltd,,allopathy,,68.0,False,quinobid 400mg tablet |  | micro labs ltd | allopathy | 
MED0181759,Qutiwind 100mg Tablet SR,Sanix Formulation Pvt Ltd,,allopathy,,112.98,False,qutiwind 100mg tablet sr |  | sanix formulation pvt ltd | allopathy | 
MED0181760,Qutroy Suspension,Troikaa Pharmaceuticals Ltd,,allopathy,,47.75,False,qutroy suspension |  | troikaa pharmaceuticals ltd | allopathy | 
MED0181761,Qutaford 300mg Tablet SR,Oxford Pharmaceuticals Pvt Ltd,,allopathy,,185.0,False,qutaford 300mg tablet sr |  | oxford pharmaceuticals pvt ltd | allopathy | 
MED0181762,Quticalm 100mg Tablet SR,Ryon Pharma,,allopathy,,75.0,False,quticalm 100mg tablet sr |  | ryon pharma | allopathy | 
MED0181763,Quino OZ Suspension,Octane Biotech Pvt Ltd,,allopathy,,27.88,False,quino oz suspension |  | octane biotech pvt ltd | allopathy | 
MED0181764,Qtgesic MR 100mg/325mg/250mg Tablet,Incuity Pharma Pvt. Ltd.,,allopathy,,67.0,False,qtgesic mr 100mg/325mg/250mg tablet |  | incuity pharma pvt. ltd. | allopathy | 
MED0181765,Qutomal Syrup,Almet Corporation Ltd,,allopathy,,47.06,False,qutomal syrup |  | almet corporation ltd | allopathy | 
MED0181766,Qtgesic D 50mg/325mg/10mg Tablet,Incuity Pharma Pvt. Ltd.,,allopathy,,66.0,False,qtgesic d 50mg/325mg/10mg tablet |  | incuity pharma pvt. ltd. | allopathy | 
MED0181767,Quinbid TZ 500mg/600mg Tablet,Versatil Pharmaceuticals Pvt Ltd,,allopathy,,54.0,False,quinbid tz 500mg/600mg tablet |  | versatil pharmaceuticals pvt ltd | allopathy | 
MED0181768,Qutroy 300mg Injection,Troikaa Pharmaceuticals Ltd,,allopathy,,18.19,False,qutroy 300mg injection |  | troikaa pharmaceuticals ltd | allopathy | 
MED0181769,Q-Xon 1gm Injection,Stensa Life Sciences,,allopathy,,52.34,False,q-xon 1gm injection |  | stensa life sciences | allopathy | 
MED0181770,Qxt-LB Tablet,Syntro Health Care,,allopathy,,49.5,False,qxt-lb tablet |  | syntro health care | allopathy | 
MED0181771,Quticad  200mg Tablet SR,Cadila Pharmaceuticals Ltd,,allopathy,,108.0,False,quticad  200mg tablet sr |  | cadila pharmaceuticals ltd | allopathy | 
MED0181772,Quelus 100mg Tablet,Volus Pharma Pvt Ltd,,allopathy,,65.0,False,quelus 100mg tablet |  | volus pharma pvt ltd | allopathy | 
MED0181773,Qutiwind 50mg Tablet,Sanix Formulation Pvt Ltd,,allopathy,,75.8,False,qutiwind 50mg tablet |  | sanix formulation pvt ltd | allopathy | 
MED0181774,Qtrus 25mg Tablet,Curis Lifecare,,allopathy,,33.0,False,qtrus 25mg tablet |  | curis lifecare | allopathy | 
MED0181775,Qc Clav 500mg/125mg Tablet,IQ Med Healthcare Pvt Ltd,,allopathy,,190.0,False,qc clav 500mg/125mg tablet |  | iq med healthcare pvt ltd | allopathy | 
MED0181776,Qpmox CL 250mg/250mg Capsule,Anista Healthcare,,allopathy,,99.0,False,qpmox cl 250mg/250mg capsule |  | anista healthcare | allopathy | 
MED0181777,Quinogold 300mg Tablet,Leo Pharmaceuticals,,allopathy,,62.5,False,quinogold 300mg tablet |  | leo pharmaceuticals | allopathy | 
MED0181778,Qvogle V 0.2mg Tablet,Capsutab Drugs Pvt Ltd,,allopathy,,67.0,False,qvogle v 0.2mg tablet |  | capsutab drugs pvt ltd | allopathy | 
MED0181779,QPride-MV1 Tablet SR,Quads Biotech Healthcare Private Limited,,allopathy,,128.0,False,qpride-mv1 tablet sr |  | quads biotech healthcare private limited | allopathy | 
MED0181780,Quinkryp 500mg Tablet,Kryptomed Formulations Pvt Ltd,,allopathy,,84.15,False,quinkryp 500mg tablet |  | kryptomed formulations pvt ltd | allopathy | 
MED0181781,Qvcef-O Tablet,Anista Healthcare,,allopathy,,185.0,False,qvcef-o tablet |  | anista healthcare | allopathy | 
MED0181782,Qsart-H Tablet,Quads Biotech Healthcare Private Limited,,allopathy,,98.0,False,qsart-h tablet |  | quads biotech healthcare private limited | allopathy | 
MED0181783,Quickstin 12.5mg Dry Syrup,Cure Quick Pharmaceuticals,,allopathy,,133.75,False,quickstin 12.5mg dry syrup |  | cure quick pharmaceuticals | allopathy | 
MED0181784,Qtoglym-M2 Tablet PR,Shashvat Healthcare,,allopathy,,65.0,False,qtoglym-m2 tablet pr |  | shashvat healthcare | allopathy | 
MED0181785,Qulox 200mg Tablet,Quzen Biotek,,allopathy,,39.0,False,qulox 200mg tablet |  | quzen biotek | allopathy | 
MED0181786,Qinofal 300mg Tablet,Almed Drugs Pvt Ltd,,allopathy,,59.0,False,qinofal 300mg tablet |  | almed drugs pvt ltd | allopathy | 
MED0181787,Quitcid L 75mg/40mg Tablet SR,Armastus Healthcare Pvt Ltd,,allopathy,,205.0,False,quitcid l 75mg/40mg tablet sr |  | armastus healthcare pvt ltd | allopathy | 
MED0181788,Qmisar D 10mg/20mg Capsule,Sarcoma Remedies Pvt Ltd,,allopathy,,45.0,False,qmisar d 10mg/20mg capsule |  | sarcoma remedies pvt ltd | allopathy | 
MED0181789,Qnclin 300mg Capsule,Dr Kumars Pharmaceuticals,,allopathy,,257.5,False,qnclin 300mg capsule |  | dr kumars pharmaceuticals | allopathy | 
MED0181790,Qulong 100mg Tablet SR,RPG Life Sciences Ltd,,allopathy,,65.0,False,qulong 100mg tablet sr |  | rpg life sciences ltd | allopathy | 
MED0181791,Qizace P 100mg/325mg Tablet,Cassopeia Pharmaceuticals Pvt Ltd,,allopathy,,42.0,False,qizace p 100mg/325mg tablet |  | cassopeia pharmaceuticals pvt ltd | allopathy | 
MED0181792,Quortal M 40mg/50mg Tablet,Plena Remedies,,allopathy,,110.0,False,quortal m 40mg/50mg tablet |  | plena remedies | allopathy | 
MED0181793,Qusys 300mg Tablet SR,Kuresys Labs,,allopathy,,199.0,False,qusys 300mg tablet sr |  | kuresys labs | allopathy | 
MED0181794,Qvcef-O Dry Syrup,Anista Healthcare,,allopathy,,119.0,False,qvcef-o dry syrup |  | anista healthcare | allopathy | 
MED0181795,Quinotop CT 500 mg/600 mg Tablet,Talent Healthcare,,allopathy,,85.0,False,quinotop ct 500 mg/600 mg tablet |  | talent healthcare | allopathy | 
MED0181796,Qtoin 100mg Tablet,Curis Lifecare,,allopathy,,45.0,False,qtoin 100mg tablet |  | curis lifecare | allopathy | 
MED0181797,Quickcin 250mg Tablet,Cure Quick Pharmaceuticals,,allopathy,,75.0,False,quickcin 250mg tablet |  | cure quick pharmaceuticals | allopathy | 
MED0181798,Qusys 200mg Tablet SR,Kuresys Labs,,allopathy,,150.0,False,qusys 200mg tablet sr |  | kuresys labs | allopathy | 
MED0181799,Qckgesic Tablet,Syncom Formulations  I  Limited,,allopathy,,20.0,False,qckgesic tablet |  | syncom formulations  i  limited | allopathy | 
MED0181800,Qupod DS 50mg Dry Syrup,Dr Cure Pharmaceuticals India Pvt Ltd,,allopathy,,105.77,False,qupod ds 50mg dry syrup |  | dr cure pharmaceuticals india pvt ltd | allopathy | 
MED0181801,Qxt 200mg Tablet,Syntro Health Care,,allopathy,,38.0,False,qxt 200mg tablet |  | syntro health care | allopathy | 
MED0181802,Quin 9 600mg Tablet,Shince Pharmaceuticals Pvt Ltd,,allopathy,,100.0,False,quin 9 600mg tablet |  | shince pharmaceuticals pvt ltd | allopathy | 
MED0181803,Quitsun 50mg Tablet,Sunrise Remedies Pvt Ltd,,allopathy,,37.5,False,quitsun 50mg tablet |  | sunrise remedies pvt ltd | allopathy | 
MED0181804,Qutip 300mg Tablet SR,Lia Life Sciences Pvt Ltd,,allopathy,,165.0,False,qutip 300mg tablet sr |  | lia life sciences pvt ltd | allopathy | 
MED0181805,Qtisaar AM 40mg/5mg Tablet,Henry Pharmaceuticals,,allopathy,,92.0,False,qtisaar am 40mg/5mg tablet |  | henry pharmaceuticals | allopathy | 
MED0181806,Quelkof LS Syrup,Bonum Medelae Pvt Ltd,,allopathy,,86.5,False,quelkof ls syrup |  | bonum medelae pvt ltd | allopathy | 
MED0181807,Quintec CX 200mg Tablet,Retec Formulations Pvt Ltd,,allopathy,,100.0,False,quintec cx 200mg tablet |  | retec formulations pvt ltd | allopathy | 
MED0181808,Qualifest 1gm Injection,Neiss Labs Pvt Ltd,,allopathy,,240.0,False,qualifest 1gm injection |  | neiss labs pvt ltd | allopathy | 
MED0181809,Quintec CX 100mg Tablet,Retec Formulations Pvt Ltd,,allopathy,,66.0,False,quintec cx 100mg tablet |  | retec formulations pvt ltd | allopathy | 
MED0181810,Qutomal 300mg Tablet,Almet Corporation Ltd,,allopathy,,51.87,False,qutomal 300mg tablet |  | almet corporation ltd | allopathy | 
MED0181811,Quracef 1500mg Injection,Emenox Healthcare,,allopathy,,230.0,False,quracef 1500mg injection |  | emenox healthcare | allopathy | 
MED0181812,Quinax Injection,Troikaa Pharmaceuticals Ltd,,allopathy,,10.62,False,quinax injection |  | troikaa pharmaceuticals ltd | allopathy | 
MED0181813,Qucef Kid 250mg Tablet,Quzen Biotek,,allopathy,,40.0,False,qucef kid 250mg tablet |  | quzen biotek | allopathy | 
MED0181814,Qsart-AM Tablet,Quads Biotech Healthcare Private Limited,,allopathy,,88.0,False,qsart-am tablet |  | quads biotech healthcare private limited | allopathy | 
MED0181815,Quinopic CT 500mg/600mg Tablet,Alpic Remedies Ltd,,allopathy,,90.0,False,quinopic ct 500mg/600mg tablet |  | alpic remedies ltd | allopathy | 
MED0181816,Qucold Tablet,Quzen Biotek,,allopathy,,32.0,False,qucold tablet |  | quzen biotek | allopathy | 
MED0181817,Qotan H 50mg/12.5mg Tablet,Aqcor Drug,,allopathy,,50.0,False,qotan h 50mg/12.5mg tablet |  | aqcor drug | allopathy | 
MED0181818,Qtcef-O Tablet,Reqwell Pharma,,allopathy,,154.0,False,qtcef-o tablet |  | reqwell pharma | allopathy | 
MED0181819,Qunazole 150 Tablet,Reqwell Pharma,,allopathy,,12.0,False,qunazole 150 tablet |  | reqwell pharma | allopathy | 
MED0181820,Queency 200mg Tablet SR,Tweet India Pharmaceuticals Pvt Ltd,,allopathy,,117.0,False,queency 200mg tablet sr |  | tweet india pharmaceuticals pvt ltd | allopathy | 
MED0181821,Qpmox 500mg Tablet,Anista Healthcare,,allopathy,,95.0,False,qpmox 500mg tablet |  | anista healthcare | allopathy | 
MED0181822,Quicef 250mg Capsule,Hind Pharma,,allopathy,,76.61,False,quicef 250mg capsule |  | hind pharma | allopathy | 
MED0181823,Quilox 250mg Tablet,Hamax Pharmaceuticals,,allopathy,,25.2,False,quilox 250mg tablet |  | hamax pharmaceuticals | allopathy | 
MED0181824,Qvin TZ 500mg/600mg Tablet,Zee Laboratories,,allopathy,,67.94,False,qvin tz 500mg/600mg tablet |  | zee laboratories | allopathy | 
MED0181825,Quitsun 300mg Tablet,Sunrise Remedies Pvt Ltd,,allopathy,,155.0,False,quitsun 300mg tablet |  | sunrise remedies pvt ltd | allopathy | 
MED0181826,Quin O Quin Suspension,Leo Pharmaceuticals,,allopathy,,47.62,False,quin o quin suspension |  | leo pharmaceuticals | allopathy | 
MED0181827,Qutroy Injection,Troikaa Pharmaceuticals Ltd,,allopathy,,17.32,False,qutroy injection |  | troikaa pharmaceuticals ltd | allopathy | 
MED0181828,Quix-S 1500mg Injection,Que Pharma Pvt Ltd,,allopathy,,97.99,False,quix-s 1500mg injection |  | que pharma pvt ltd | allopathy | 
MED0181829,Q Vid OR 50mg/5ml/125mg/5ml Suspension,Que Pharma Pvt Ltd,,allopathy,,31.83,False,q vid or 50mg/5ml/125mg/5ml suspension |  | que pharma pvt ltd | allopathy | 
MED0181830,Quinbid 250mg Tablet,Versatil Pharmaceuticals Pvt Ltd,,allopathy,,23.0,False,quinbid 250mg tablet |  | versatil pharmaceuticals pvt ltd | allopathy | 
MED0181831,Quilox TD 500mg/600mg Tablet,Hamax Pharmaceuticals,,allopathy,,62.4,False,quilox td 500mg/600mg tablet |  | hamax pharmaceuticals | allopathy | 
MED0181832,Qmerab-LS Capsule SR,Shashvat Healthcare,,allopathy,,135.0,False,qmerab-ls capsule sr |  | shashvat healthcare | allopathy | 
MED0181833,Quinlex 300mg Tablet,Lexica Drugs & Formulations Pvt Ltd,,allopathy,,49.5,False,quinlex 300mg tablet |  | lexica drugs & formulations pvt ltd | allopathy | 
MED0181834,Qpmox-CV Dry Syrup,Anista Healthcare,,allopathy,,63.47,False,qpmox-cv dry syrup |  | anista healthcare | allopathy | 
MED0181835,Qxt 400mg Tablet,Syntro Health Care,,allopathy,,75.5,False,qxt 400mg tablet |  | syntro health care | allopathy | 
MED0181836,Quinoten 50mg Tablet,Novartis India Ltd,,allopathy,,17.0,False,quinoten 50mg tablet |  | novartis india ltd | allopathy | 
MED0181837,Qmap D 10mg/20mg Capsule,Sentonssa Wellness Pvt Ltd,,allopathy,,68.97,False,qmap d 10mg/20mg capsule |  | sentonssa wellness pvt ltd | allopathy | 
MED0181838,Quiny 100mg Tablet,Relax Pharma,,allopathy,,20.0,False,quiny 100mg tablet |  | relax pharma | allopathy | 
MED0181839,Quintor 750mg Tablet,Torrent Pharmaceuticals Ltd,,allopathy,,90.0,True,quintor 750mg tablet |  | torrent pharmaceuticals ltd | allopathy | 
MED0181840,Qutip 200mg Tablet SR,Lia Life Sciences Pvt Ltd,,allopathy,,118.0,False,qutip 200mg tablet sr |  | lia life sciences pvt ltd | allopathy | 
MED0181841,Q Panzo 40mg Tablet,Cuber Lifesciences,,allopathy,,58.3,False,q panzo 40mg tablet |  | cuber lifesciences | allopathy | 
MED0181842,Qvogle V 0.3mg Tablet,Capsutab Drugs Pvt Ltd,,allopathy,,70.0,False,qvogle v 0.3mg tablet |  | capsutab drugs pvt ltd | allopathy | 
MED0181843,Quinross 80mg Suspension,Wockhardt Ltd,,allopathy,,13.43,False,quinross 80mg suspension |  | wockhardt ltd | allopathy | 
