catalogue_id,product,company,salt,dosage_form,pack,reference_price,discontinued,search_text
MED0224497,Tenblom 40mg Tablet,Rajat Care LLP,,allopathy,,36.57,False,tenblom 40mg tablet |  | rajat care llp | allopathy | 
MED0224498,Tgmox Injection,Nexokinde Healthcare Pvt Ltd,,allopathy,,3500.0,False,tgmox injection |  | nexokinde healthcare pvt ltd | allopathy | 
MED0224499,Turbokuf-D Syrup Sugar Free,Strillion Healthcare,,allopathy,,110.0,False,turbokuf-d syrup sugar free |  | strillion healthcare | allopathy | 
MED0224500,Taspiance 135mcg Injection,Emcure Pharmaceuticals Ltd,,allopathy,,6561.9,False,taspiance 135mcg injection |  | emcure pharmaceuticals ltd | allopathy | 
MED0224501,Trapcid 20mg Tablet,Medreich Lifecare Ltd,,allopathy,,71.08,False,trapcid 20mg tablet |  | medreich lifecare ltd | allopathy | 
MED0224502,Truflox M Syrup,Lancer Health Care Pvt Ltd,,allopathy,,31.87,False,truflox m syrup |  | lancer health care pvt ltd | allopathy | 
MED0224503,Templer 300mg Capsule,Dr. Johns Laboratories Pvt Ltd,,allopathy,,100.48,False,templer 300mg capsule |  | dr. johns laboratories pvt ltd | allopathy | 
MED0224504,Tretan 40mg Tablet,Salud Care India Pvt Ltd,,allopathy,,58.62,False,tretan 40mg tablet |  | salud care india pvt ltd | allopathy | 
MED0224505,Tachosil Medium 4.8cm X 4.8cm Patch,Takeda Pharmaceuticals India Pvt. Ltd,,allopathy,,29000.0,False,tachosil medium 4.8cm x 4.8cm patch |  | takeda pharmaceuticals india pvt. ltd | allopathy | 
MED0224506,Telcef 1000mg Injection,Artel Laboratories,,allopathy,,54.5,False,telcef 1000mg injection |  | artel laboratories | allopathy | 
MED0224507,Tolgress 2mg Capsule,La Renon Healthcare Pvt Ltd,,allopathy,,91.0,True,tolgress 2mg capsule |  | la renon healthcare pvt ltd | allopathy | 
MED0224508,Trapidol 50mg Injection,Jenburkt Pharmaceuticals Ltd,,allopathy,,91.27,False,trapidol 50mg injection |  | jenburkt pharmaceuticals ltd | allopathy | 
MED0224509,Tozaar RH Tablet,Torrent Pharmaceuticals Ltd,,allopathy,,104.4,True,tozaar rh tablet |  | torrent pharmaceuticals ltd | allopathy | 
MED0224510,Traxol CV 100 mg/62.5 mg Tablet,Cachet Pharmaceuticals Pvt Ltd,,allopathy,,108.85,False,traxol cv 100 mg/62.5 mg tablet |  | cachet pharmaceuticals pvt ltd | allopathy | 
MED0224511,Tabutol 800mg Tablet,S.S.M Pharmaceuticals,,allopathy,,53.0,False,tabutol 800mg tablet |  | s.s.m pharmaceuticals | allopathy | 
MED0224512,Tramoflex P Tablet,Invision Medi Sciences Pvt Ltd,,allopathy,,39.0,False,tramoflex p tablet |  | invision medi sciences pvt ltd | allopathy | 
MED0224513,Tegril 400mg Tablet CR,Zeus Pharma,,allopathy,,47.75,False,tegril 400mg tablet cr |  | zeus pharma | allopathy | 
MED0224514,Terbrom G Syrup,Icon Pharma & Surgicals Pvt Ltd,,allopathy,,39.0,False,terbrom g syrup |  | icon pharma & surgicals pvt ltd | allopathy | 
MED0224515,Topcare 400mg Tablet,Solitaire Pharmacia Pvt Ltd,,allopathy,,290.0,False,topcare 400mg tablet |  | solitaire pharmacia pvt ltd | allopathy | 
MED0224516,Telmisan AM 40mg/5mg Tablet,San Biomedics Pvt Ltd,,allopathy,,75.0,False,telmisan am 40mg/5mg tablet |  | san biomedics pvt ltd | allopathy | 
MED0224517,Trialex 1000mg Injection,Minova Life Sciences Pvt Ltd,,allopathy,,58.0,False,trialex 1000mg injection |  | minova life sciences pvt ltd | allopathy | 
MED0224518,Tazocine-P 4000mg/500mg Injection,RK Medicare Pvt Ltd,,allopathy,,450.0,False,tazocine-p 4000mg/500mg injection |  | rk medicare pvt ltd | allopathy | 
MED0224519,Trozy 200mg Suspension,Divine Lifecare Pvt Ltd,,allopathy,,29.5,False,trozy 200mg suspension |  | divine lifecare pvt ltd | allopathy | 
MED0224520,Tackodom 10mg/10mg Capsule,Systopic Laboratories Pvt Ltd,,allopathy,,30.0,False,tackodom 10mg/10mg capsule |  | systopic laboratories pvt ltd | allopathy | 
MED0224521,Toro 0.3% Eye Drop,Zytras Life Sciences,,allopathy,,24.0,False,toro 0.3% eye drop |  | zytras life sciences | allopathy | 
MED0224522,Tenicum 250mg Injection,Nootan Pharmaceuticals,,allopathy,,59.9,False,tenicum 250mg injection |  | nootan pharmaceuticals | allopathy | 
MED0224523,Texaful MF 500mg/250mg Tablet,Fulfil Healthcare Pvt Ltd,,allopathy,,90.0,False,texaful mf 500mg/250mg tablet |  | fulfil healthcare pvt ltd | allopathy | 
MED0224524,Thryza 50mcg Tablet,Vintage Labs Pvt Ltd,,allopathy,,99.0,False,thryza 50mcg tablet |  | vintage labs pvt ltd | allopathy | 
MED0224525,Tyracef LB 200mg Tablet,Tyrant Pharma Pvt Ltd,,allopathy,,210.0,False,tyracef lb 200mg tablet |  | tyrant pharma pvt ltd | allopathy | 
MED0224526,Throfix AZ 200mg/250mg Tablet,Amzor Healthcare,,allopathy,,168.0,False,throfix az 200mg/250mg tablet |  | amzor healthcare | allopathy | 
MED0224527,Tincort 30mg Tablet,Biochemix Health Care Pvt. Ltd.,,allopathy,,340.0,False,tincort 30mg tablet |  | biochemix health care pvt. ltd. | allopathy | 
MED0224528,Trumox Plus 500mg/500mg Tablet,Ikon Remedies Pvt Ltd,,allopathy,,695.0,False,trumox plus 500mg/500mg tablet |  | ikon remedies pvt ltd | allopathy | 
MED0224529,Telmigon 40mg Tablet,Biozen Health Products Pvt Ltd,,allopathy,,65.5,False,telmigon 40mg tablet |  | biozen health products pvt ltd | allopathy | 
MED0224530,Tozcin 500mg Tablet,Cytoz Pharmaceuticals,,allopathy,,350.0,False,tozcin 500mg tablet |  | cytoz pharmaceuticals | allopathy | 
MED0224531,Tapedac P 50mg/325mg Tablet,Ikon Remedies Pvt Ltd,,allopathy,,199.0,False,tapedac p 50mg/325mg tablet |  | ikon remedies pvt ltd | allopathy | 
MED0224532,Thromin AL 150mg/30mg Tablet,Evans Pharma,,allopathy,,65.0,False,thromin al 150mg/30mg tablet |  | evans pharma | allopathy | 
MED0224533,Trucef-S Injection,Shrion Pharmaceuticals,,allopathy,,135.0,False,trucef-s injection |  | shrion pharmaceuticals | allopathy | 
MED0224534,Tanox 200mg Tablet,Tanpal Nutraceuticals,,allopathy,,49.0,False,tanox 200mg tablet |  | tanpal nutraceuticals | allopathy | 
MED0224535,Terbixol M Syrup,Rumik Lifescience Pvt Ltd,,allopathy,,68.0,False,terbixol m syrup |  | rumik lifescience pvt ltd | allopathy | 
MED0224536,Tyrom 20mg Capsule,Tyrant Pharma Pvt Ltd,,allopathy,,45.0,False,tyrom 20mg capsule |  | tyrant pharma pvt ltd | allopathy | 
MED0224537,Topvog 0.2mg Tablet,Vivifi Life Sciences,,allopathy,,40.0,False,topvog 0.2mg tablet |  | vivifi life sciences | allopathy | 
MED0224538,Taroma P 37.5mg/325mg Tablet,Indizen Pharmaceutical,,allopathy,,60.0,False,taroma p 37.5mg/325mg tablet |  | indizen pharmaceutical | allopathy | 
MED0224539,Ticilin TZ 4000mg/500mg Injection,East West Pharma,,allopathy,,422.97,False,ticilin tz 4000mg/500mg injection |  | east west pharma | allopathy | 
MED0224540,Tyuric Plus 50mg/10mg Tablet,Benique Pharmaceuticals,,allopathy,,66.0,False,tyuric plus 50mg/10mg tablet |  | benique pharmaceuticals | allopathy | 
MED0224541,Torwis 10mg Tablet,Smayan Healthcare Pvt Ltd,,allopathy,,53.0,False,torwis 10mg tablet |  | smayan healthcare pvt ltd | allopathy | 
MED0224542,Tenetel-Met 20/500 Tablet SR,Gautam Pharma,,allopathy,,155.0,False,tenetel-met 20/500 tablet sr |  | gautam pharma | allopathy | 
MED0224543,Telmicerna H 40 Tablet,Premexa Lifesciences Private Limited,,allopathy,,110.0,False,telmicerna h 40 tablet |  | premexa lifesciences private limited | allopathy | 
MED0224544,Telmik-AM Tablet,Sepik Life Sciences,,allopathy,,82.0,False,telmik-am tablet |  | sepik life sciences | allopathy | 
MED0224545,Teliquest CT 40mg/12.5mg Tablet,Vats Biotech Pvt Ltd,,allopathy,,93.0,False,teliquest ct 40mg/12.5mg tablet |  | vats biotech pvt ltd | allopathy | 
MED0224546,Taflox OZ 200mg/500mg Tablet,Blismed Pharmaceuticals Pvt. Ltd,,allopathy,,78.0,False,taflox oz 200mg/500mg tablet |  | blismed pharmaceuticals pvt. ltd | allopathy | 
MED0224547,Teliquest 40mg Tablet,Vats Biotech Pvt Ltd,,allopathy,,65.0,False,teliquest 40mg tablet |  | vats biotech pvt ltd | allopathy | 
MED0224548,Telmisix 40mg Tablet,Biozinik Healthcare Pvt Ltd,,allopathy,,67.0,False,telmisix 40mg tablet |  | biozinik healthcare pvt ltd | allopathy | 
MED0224549,Trolis 500mg Oral Suspension,Integral Lifesciences,,allopathy,,87.6,False,trolis 500mg oral suspension |  | integral lifesciences | allopathy | 
MED0224550,Tripnor 75mg/10mg Tablet,Sunwin Healthcare,,allopathy,,149.0,False,tripnor 75mg/10mg tablet |  | sunwin healthcare | allopathy | 
MED0224551,Transy 100mg Injection,Biosys Medisciences,,allopathy,,42.5,False,transy 100mg injection |  | biosys medisciences | allopathy | 
MED0224552,Ticokuf AM Syrup,Vistica Life Sciences,,allopathy,,65.0,False,ticokuf am syrup |  | vistica life sciences | allopathy | 
MED0224553,Telron H 80mg/12.5mg Tablet,Hellix Healthcare Pvt Ltd,,allopathy,,117.0,False,telron h 80mg/12.5mg tablet |  | hellix healthcare pvt ltd | allopathy | 
MED0224554,Torsy 5mg Tablet,Caddes Life Sciences,,allopathy,,22.0,False,torsy 5mg tablet |  | caddes life sciences | allopathy | 
MED0224555,Torocef 500mg Injection,Torrent Pharmaceuticals Ltd,,allopathy,,30.95,False,torocef 500mg injection |  | torrent pharmaceuticals ltd | allopathy | 
MED0224556,Tecoren 400mg Injection,LG Lifesciences,,allopathy,,1500.0,False,tecoren 400mg injection |  | lg lifesciences | allopathy | 
MED0224557,Travic ET 250mg/250mg Tablet,Novique Life Sciences,,allopathy,,148.0,False,travic et 250mg/250mg tablet |  | novique life sciences | allopathy | 
MED0224558,Trozo 100mg Tablet,Evershine Lifesciences Pvt Ltd,,allopathy,,56.0,False,trozo 100mg tablet |  | evershine lifesciences pvt ltd | allopathy | 
MED0224559,Tlinda 300mg Capsule,Texas Pharmaceuticals,,allopathy,,232.71,False,tlinda 300mg capsule |  | texas pharmaceuticals | allopathy | 
MED0224560,Terbitoss 1% Cream,Novalab Healthcare Pvt Ltd,,allopathy,,75.0,False,terbitoss 1% cream |  | novalab healthcare pvt ltd | allopathy | 
MED0224561,Tramik 100mg Injection,Kanraxy Pharma,,allopathy,,24.0,False,tramik 100mg injection |  | kanraxy pharma | allopathy | 
MED0224562,Tramaden P 37.5mg/325mg Tablet,Welgenic Pharma,,allopathy,,55.0,False,tramaden p 37.5mg/325mg tablet |  | welgenic pharma | allopathy | 
MED0224563,Tromarax P 50mg/325mg Tablet,Rax Health Care Pvt Ltd,,allopathy,,45.0,False,tromarax p 50mg/325mg tablet |  | rax health care pvt ltd | allopathy | 
MED0224564,T-Nil Oral Drops,Abia Pharmaceuticals Pvt. Ltd.,,allopathy,,27.0,False,t-nil oral drops |  | abia pharmaceuticals pvt. ltd. | allopathy | 
MED0224565,T-Nil M Oral Suspension,Abia Pharmaceuticals Pvt. Ltd.,,allopathy,,42.0,False,t-nil m oral suspension |  | abia pharmaceuticals pvt. ltd. | allopathy | 
MED0224566,Telcolex H 40mg/12.5mg Tablet,Bionics Remedies,,allopathy,,85.0,False,telcolex h 40mg/12.5mg tablet |  | bionics remedies | allopathy | 
MED0224567,Tazolix 1000mg/125mg Injection,Bioclix Remedies,,allopathy,,96.0,False,tazolix 1000mg/125mg injection |  | bioclix remedies | allopathy | 
MED0224568,Tramospas 50mg Injection,Tribhawan Injectables,,allopathy,,62.5,False,tramospas 50mg injection |  | tribhawan injectables | allopathy | 
MED0224569,Tenu P 100mg/325mg Tablet,Triglobal Lifesciences Private Limited,,allopathy,,36.0,False,tenu p 100mg/325mg tablet |  | triglobal lifesciences private limited | allopathy | 
MED0224570,Typ 2mg Injection,Anvicure Drugs,,allopathy,,17.0,False,typ 2mg injection |  | anvicure drugs | allopathy | 
MED0224571,Toxamin 100mg Tablet DT,Tesni Pharmaceuticals,,allopathy,,120.0,False,toxamin 100mg tablet dt |  | tesni pharmaceuticals | allopathy | 
MED0224572,Teneben 20mg Tablet,R B Pharmaceuticals,,allopathy,,99.0,False,teneben 20mg tablet |  | r b pharmaceuticals | allopathy | 
MED0224573,Telmicas AM 40mg/5mg Tablet,Medicasa Pharmaceutical,,allopathy,,84.0,False,telmicas am 40mg/5mg tablet |  | medicasa pharmaceutical | allopathy | 
MED0224574,Talnox AM 40mg/5mg Tablet,Noxxon Pharmaceuticals Pvt Ltd,,allopathy,,89.0,False,talnox am 40mg/5mg tablet |  | noxxon pharmaceuticals pvt ltd | allopathy | 
MED0224575,Terbirin 1% Cream,Medmom Pharmaceuticals LLP,,allopathy,,64.0,False,terbirin 1% cream |  | medmom pharmaceuticals llp | allopathy | 
MED0224576,Tigemed 50mg Injection,Medmom Pharmaceuticals LLP,,allopathy,,2959.0,False,tigemed 50mg injection |  | medmom pharmaceuticals llp | allopathy | 
MED0224577,Tolpispam 150mg Tablet,Ryon Pharma,,allopathy,,90.0,False,tolpispam 150mg tablet |  | ryon pharma | allopathy | 
MED0224578,Thyrosoft 75mcg Tablet,Hauz Pharma Pvt Ltd,,allopathy,,136.55,False,thyrosoft 75mcg tablet |  | hauz pharma pvt ltd | allopathy | 
MED0224579,Thyrid 25mcg Tablet,In Med Therapeutics,,allopathy,,98.6,False,thyrid 25mcg tablet |  | in med therapeutics | allopathy | 
MED0224580,Tetan AV 40mg/10mg Tablet,Alembic Pharmaceuticals Ltd,,allopathy,,90.0,False,tetan av 40mg/10mg tablet |  | alembic pharmaceuticals ltd | allopathy | 
MED0224581,Tryprant-D Tablet,Edrant Pharmaceuticals,,allopathy,,161.0,False,tryprant-d tablet |  | edrant pharmaceuticals | allopathy | 
MED0224582,Tarmis-H Tablet,Superlative Healthcare,,allopathy,,82.0,False,tarmis-h tablet |  | superlative healthcare | allopathy | 
MED0224583,Telmilib 40mg Tablet,Libramed Pharmaceuticals Private Ltd,,allopathy,,44.9,False,telmilib 40mg tablet |  | libramed pharmaceuticals private ltd | allopathy | 
MED0224584,Trupenem Injection,Asvins Lifecare,,allopathy,,1849.0,False,trupenem injection |  | asvins lifecare | allopathy | 
MED0224585,Tiloshil 20mg Capsule,Shilpa Medicare Ltd,,allopathy,,2200.0,False,tiloshil 20mg capsule |  | shilpa medicare ltd | allopathy | 
MED0224586,Tavmak MF 500mg/250mg Tablet,Trimak Lifesciences,,allopathy,,199.0,False,tavmak mf 500mg/250mg tablet |  | trimak lifesciences | allopathy | 
MED0224587,Trubid-CV 625 Tablet,IGP Medventures Pvt Ltd,,allopathy,,117.0,False,trubid-cv 625 tablet |  | igp medventures pvt ltd | allopathy | 
MED0224588,Telmiark 40mg Tablet,Fedley Healthcare Private Limited,,allopathy,,66.9,False,telmiark 40mg tablet |  | fedley healthcare private limited | allopathy | 
MED0224589,Triofan-SP Tablet,Strio Healthcare,,allopathy,,105.0,False,triofan-sp tablet |  | strio healthcare | allopathy | 
MED0224590,Thyrod 100mcg Tablet,TNT Lifesciences,,allopathy,,123.0,False,thyrod 100mcg tablet |  | tnt lifesciences | allopathy | 
MED0224591,Thyrod 150mcg Tablet,TNT Lifesciences,,allopathy,,155.0,False,thyrod 150mcg tablet |  | tnt lifesciences | allopathy | 
MED0224592,Tacroten 0.5mg Capsule,Neuten Healthcare,,allopathy,,199.0,False,tacroten 0.5mg capsule |  | neuten healthcare | allopathy | 
MED0224593,Todolex 400mg Tablet,TNT Lifesciences,,allopathy,,110.0,False,todolex 400mg tablet |  | tnt lifesciences | allopathy | 
MED0224594,Todox 200mg Tablet,Dhara Formulation Pvt Ltd,,allopathy,,125.0,False,todox 200mg tablet |  | dhara formulation pvt ltd | allopathy | 
MED0224595,Ticomide S 50mg/20mg Tablet,Riyadh Pharmaceutical,,allopathy,,99.0,False,ticomide s 50mg/20mg tablet |  | riyadh pharmaceutical | allopathy | 
MED0224596,Troyplatt 5mg Tablet,Troikaa Pharmaceuticals Ltd,,allopathy,,94.95,False,troyplatt 5mg tablet |  | troikaa pharmaceuticals ltd | allopathy | 
MED0224597,Temax H 80mg/12.5mg Tablet,Wockhardt Ltd,,allopathy,,158.5,True,temax h 80mg/12.5mg tablet |  | wockhardt ltd | allopathy | 
MED0224598,Telmivas 3mg Tablet,Orchid Chemicals & Pharmaceuticals Ltd,,allopathy,,87.9,False,telmivas 3mg tablet |  | orchid chemicals & pharmaceuticals ltd | allopathy | 
MED0224599,Taurmox 250mg Tablet,Taurus Laboratories Pvt Ltd,,allopathy,,36.4,False,taurmox 250mg tablet |  | taurus laboratories pvt ltd | allopathy | 
MED0224600,Tribose M 500 mg/0.2 mg Tablet,Ordain Health Care Global Pvt Ltd,,allopathy,,90.4,False,tribose m 500 mg/0.2 mg tablet |  | ordain health care global pvt ltd | allopathy | 
MED0224601,Trixon 125mg Injection,Lincoln Pharmaceuticals Ltd,,allopathy,,24.97,False,trixon 125mg injection |  | lincoln pharmaceuticals ltd | allopathy | 
MED0224602,Todaz 500mg Tablet,Shine Pharmaceuticals Ltd,,allopathy,,61.47,False,todaz 500mg tablet |  | shine pharmaceuticals ltd | allopathy | 
MED0224603,Trugesic Plus 500 mg/50 mg Capsule,Synokem Pharmaceuticals Ltd,,allopathy,,59.0,False,trugesic plus 500 mg/50 mg capsule |  | synokem pharmaceuticals ltd | allopathy | 
MED0224604,Tazotop 4000 mg/500 mg Injection,Marc Laboratories Pvt Ltd,,allopathy,,206.55,False,tazotop 4000 mg/500 mg injection |  | marc laboratories pvt ltd | allopathy | 
MED0224605,Telmitop 20mg Tablet,Elder Pharmaceuticals Ltd,,allopathy,,34.9,False,telmitop 20mg tablet |  | elder pharmaceuticals ltd | allopathy | 
MED0224606,Tecpara D Tablet,Panacea Biotec Ltd,,allopathy,,27.0,True,tecpara d tablet |  | panacea biotec ltd | allopathy | 
MED0224607,Tyamlo AT Tablet,Tycoon Pharmaceuticals Pvt Ltd,,allopathy,,34.82,False,tyamlo at tablet |  | tycoon pharmaceuticals pvt ltd | allopathy | 
MED0224608,Tusna Expectorant,Caplet India Pvt Ltd,,allopathy,,57.1,False,tusna expectorant |  | caplet india pvt ltd | allopathy | 
MED0224609,Tram Proxyvon 50mg Injection,Wockhardt Ltd,,allopathy,,25.27,False,tram proxyvon 50mg injection |  | wockhardt ltd | allopathy | 
MED0224610,Tritaz 250 mg/31.25 mg Injection,Zydus Cadila,,allopathy,,46.66,False,tritaz 250 mg/31.25 mg injection |  | zydus cadila | allopathy | 
MED0224611,TELSARTAN R 2.5MG TABLET,Dr Reddy's Laboratories Ltd,,allopathy,,83.78,True,telsartan r 2.5mg tablet |  | dr reddy's laboratories ltd | allopathy | 
MED0224612,Ticin 150mg Tablet,Themis Medicare Ltd,,allopathy,,14.75,False,ticin 150mg tablet |  | themis medicare ltd | allopathy | 
MED0224613,Torlin BR 50 mg/1.25 mg/4 mg Syrup,Laborate Pharmaceuticals India Ltd,,allopathy,,16.25,False,torlin br 50 mg/1.25 mg/4 mg syrup |  | laborate pharmaceuticals india ltd | allopathy | 
MED0224614,Twinlet 250 mg/31.25 mg Injection,Medopharm,,allopathy,,33.65,False,twinlet 250 mg/31.25 mg injection |  | medopharm | allopathy | 
MED0224615,Terrific S 250mg/125mg Injection,MPS Life Sciences Pvt Ltd,,allopathy,,46.5,False,terrific s 250mg/125mg injection |  | mps life sciences pvt ltd | allopathy | 
MED0224616,Tizamuv D 50mg/2mg Tablet,UPS Healthcare,,allopathy,,38.0,False,tizamuv d 50mg/2mg tablet |  | ups healthcare | allopathy | 
MED0224617,Tazodip 4gm/0.5gm Injection,Daksh Pharma Pvt Ltd,,allopathy,,480.0,False,tazodip 4gm/0.5gm injection |  | daksh pharma pvt ltd | allopathy | 
MED0224618,Teiconova 200mg Injection,Innova Formulations Pvt Ltd,,allopathy,,878.5,False,teiconova 200mg injection |  | innova formulations pvt ltd | allopathy | 
MED0224619,Telitan H 40mg/12.5mg Tablet,Forein Life Sciences Pvt Ltd,,allopathy,,65.0,False,telitan h 40mg/12.5mg tablet |  | forein life sciences pvt ltd | allopathy | 
MED0224620,Trialex 500mg Injection,Minova Life Sciences Pvt Ltd,,allopathy,,49.6,False,trialex 500mg injection |  | minova life sciences pvt ltd | allopathy | 
MED0224621,Teltime-H 40mg/12.5mg Tablet,Sentinel Remedies,,allopathy,,65.0,False,teltime-h 40mg/12.5mg tablet |  | sentinel remedies | allopathy | 
MED0224622,Trawel 100mg Injection,Welbe Life Sciences,,allopathy,,24.75,False,trawel 100mg injection |  | welbe life sciences | allopathy | 
MED0224623,Trozole 40mg Injection,Progressive Life Care,,allopathy,,60.0,False,trozole 40mg injection |  | progressive life care | allopathy | 
MED0224624,Tromentin 875mg/125mg Tablet,Neiss Labs Pvt Ltd,,allopathy,,180.0,False,tromentin 875mg/125mg tablet |  | neiss labs pvt ltd | allopathy | 
MED0224625,Taborab 20mg Injection,Albia Biocare,,allopathy,,75.0,False,taborab 20mg injection |  | albia biocare | allopathy | 
MED0224626,Thaz Plus Syrup,Anikem Laboratories,,allopathy,,30.0,False,thaz plus syrup |  | anikem laboratories | allopathy | 
MED0224627,Tramatech 100mg Injection,Shrinivas Gujarat Laboratories Pvt Ltd,,allopathy,,21.93,False,tramatech 100mg injection |  | shrinivas gujarat laboratories pvt ltd | allopathy | 
MED0224628,TELMITRAX-H 40MG/12.5MG TABLET,Fourtrax Biozone,,allopathy,,59.0,False,telmitrax-h 40mg/12.5mg tablet |  | fourtrax biozone | allopathy | 
MED0224629,Telmi 4 U 40mg Tablet,MMC Healthcare Ltd,,allopathy,,76.18,False,telmi 4 u 40mg tablet |  | mmc healthcare ltd | allopathy | 
MED0224630,Trixon T 562.5 Combipack,Lincoln Pharmaceuticals Ltd,,allopathy,,89.0,False,trixon t 562.5 combipack |  | lincoln pharmaceuticals ltd | allopathy | 
MED0224631,Tamlod 10mg Tablet,Wockhardt Ltd,,allopathy,,47.7,False,tamlod 10mg tablet |  | wockhardt ltd | allopathy | 
MED0224632,T Mart H 80mg/12.5mg Tablet,Wallace Pharmaceuticals Pvt Ltd,,allopathy,,136.9,False,t mart h 80mg/12.5mg tablet |  | wallace pharmaceuticals pvt ltd | allopathy | 
MED0224633,Tinvas F 160mg/10mg Tablet,Mebio Labs Pvt Ltd,,allopathy,,168.0,False,tinvas f 160mg/10mg tablet |  | mebio labs pvt ltd | allopathy | 
MED0224634,Thiocare AT 100mg/4mg Tablet,Dewcare Concept Pvt.Ltd.,,allopathy,,139.0,False,thiocare at 100mg/4mg tablet |  | dewcare concept pvt.ltd. | allopathy | 
MED0224635,Terlamy 250mg Tablet,JV Healthcare,,allopathy,,115.0,False,terlamy 250mg tablet |  | jv healthcare | allopathy | 
MED0224636,Triam Pro 40mg Injection,Biotic Healthcare,,allopathy,,74.0,False,triam pro 40mg injection |  | biotic healthcare | allopathy | 
MED0224637,Tomoltif 300mg/325mg Tablet,Smayan Healthcare Pvt Ltd,,allopathy,,129.0,False,tomoltif 300mg/325mg tablet |  | smayan healthcare pvt ltd | allopathy | 
MED0224638,Tagnor 1000mg Injection,Uninor Biotech,,allopathy,,57.0,False,tagnor 1000mg injection |  | uninor biotech | allopathy | 
MED0224639,Terry L 500mg/600mg Tablet,Aronex Life Sciences Pvt Ltd,,allopathy,,390.0,False,terry l 500mg/600mg tablet |  | aronex life sciences pvt ltd | allopathy | 
MED0224640,Tuclav Dry Syrup,Tuttsan Pharma Pvt Ltd,,allopathy,,52.9,False,tuclav dry syrup |  | tuttsan pharma pvt ltd | allopathy | 
MED0224641,Temospan 250 Capsule,Verve Biosciences Pvt Ltd,,allopathy,,22000.0,False,temospan 250 capsule |  | verve biosciences pvt ltd | allopathy | 
MED0224642,Taxewell 20mg Injection,Getwell Oncology Pvt Ltd,,allopathy,,2900.0,False,taxewell 20mg injection |  | getwell oncology pvt ltd | allopathy | 
MED0224643,Tobreb 80mg Injection,Taurus Laboratories Pvt Ltd,,allopathy,,34.5,False,tobreb 80mg injection |  | taurus laboratories pvt ltd | allopathy | 
MED0224644,Tecpan-D Tablet,Drug For Life India Pvt Ltd,,allopathy,,92.0,False,tecpan-d tablet |  | drug for life india pvt ltd | allopathy | 
MED0224645,Tramalic P 37.5mg/325mg Tablet,Anabolic Remedies Pvt Ltd,,allopathy,,52.0,False,tramalic p 37.5mg/325mg tablet |  | anabolic remedies pvt ltd | allopathy | 
MED0224646,Tytus Syrup,Tychos Therapeutics Pvt Ltd,,allopathy,,70.0,False,tytus syrup |  | tychos therapeutics pvt ltd | allopathy | 
MED0224647,Tnd 25mg Injection,Trikut Humanities Bio Science Pvt Ltd,,allopathy,,48.0,False,tnd 25mg injection |  | trikut humanities bio science pvt ltd | allopathy | 
MED0224648,Trick AQ 75mg Injection,Vatican Life Sciences Pvt Ltd,,allopathy,,16.0,False,trick aq 75mg injection |  | vatican life sciences pvt ltd | allopathy | 
MED0224649,Traxon TZ Kid 281.25mg Injection,Dolphar Life Care Pvt Ltd,,allopathy,,54.0,False,traxon tz kid 281.25mg injection |  | dolphar life care pvt ltd | allopathy | 
MED0224650,Topmed 40mg Injection,Mediday Healthcare Pvt Ltd,,allopathy,,51.0,False,topmed 40mg injection |  | mediday healthcare pvt ltd | allopathy | 
MED0224651,Telmicare 40mg Tablet,H & Care Incorp,,allopathy,,65.0,False,telmicare 40mg tablet |  | h & care incorp | allopathy | 
MED0224652,Tranor P 37.5mg/325mg Tablet,Norden Lifesciences,,allopathy,,59.0,False,tranor p 37.5mg/325mg tablet |  | norden lifesciences | allopathy | 
MED0224653,T Piper 4000mg/500mg Injection,Merril Pharma Pvt Ltd,,allopathy,,450.0,False,t piper 4000mg/500mg injection |  | merril pharma pvt ltd | allopathy | 
MED0224654,Tranelix MF 500mg/250mg Tablet,Elixir Life Care Pvt Ltd,,allopathy,,155.0,False,tranelix mf 500mg/250mg tablet |  | elixir life care pvt ltd | allopathy | 
MED0224655,Trigluwin 1mg/500mg/15mg Tablet SR,Ambrosia Pharmaceuticals,,allopathy,,59.9,False,trigluwin 1mg/500mg/15mg tablet sr |  | ambrosia pharmaceuticals | allopathy | 
MED0224656,Tramroz P 37.5mg/325mg Tablet,Maksun Biotech Pvt Ltd,,allopathy,,49.5,False,tramroz p 37.5mg/325mg tablet |  | maksun biotech pvt ltd | allopathy | 
MED0224657,Tradnerv-G Tablet,Biodiscovery Lifesciences Pvt Ltd,,allopathy,,119.0,False,tradnerv-g tablet |  | biodiscovery lifesciences pvt ltd | allopathy | 
MED0224658,Tignus 50mg Injection,Stenhill Labs,,allopathy,,2850.0,False,tignus 50mg injection |  | stenhill labs | allopathy | 
MED0224659,Tifmol Oral Suspension,Positif Life sciences,,allopathy,,29.0,False,tifmol oral suspension |  | positif life sciences | allopathy | 
MED0224660,Tizaser 100mg/2mg Tablet,Man Serve Pharma,,allopathy,,55.0,False,tizaser 100mg/2mg tablet |  | man serve pharma | allopathy | 
MED0224661,Tufcam Injection,Medishri Healthcare,,allopathy,,49.0,False,tufcam injection |  | medishri healthcare | allopathy | 
MED0224662,Telmiplen 40mg Tablet,Plenteous Pharmaceuticals Ltd,,allopathy,,59.33,False,telmiplen 40mg tablet |  | plenteous pharmaceuticals ltd | allopathy | 
